controller_name,r0_over_target,initial_velocity_angle_deg,thrust_scale,target_radius_scale,success,capture_entered,lock_entered,crossing_occurs,crossing_vr,crossing_vt_error,crossing_vr_ratio,crossing_vt_error_ratio,crossing_radius_error,crossing_radius_error_ratio,sync_error_at_crossing,min_distance_to_recoverable,recoverable_crossing,near_recoverable_crossing,family_label,window_quality_label,family_quality_score,crossing_score,recoverability_score,near_miss,radius_crossings_total,first_crossing_step,minimum_abs_radius_error,final_radius_error,tail_mean_abs_vr,steps,terminated,truncated,termination_reason,dominant_transfer_stage,transfer_stage_counts_json,intercept_classification_counts_json,initial_energy_error_ratio,final_energy_error_ratio,initial_angular_momentum_error_ratio,final_angular_momentum_error_ratio,mean_energy_error_ratio,mean_angular_momentum_error_ratio,max_speed_ratio,overspeed,instability,turning_point_count,burn_a_steps,burn_b_steps,coast_arc_steps,safe_coast_steps,burn_a_count,burn_b_count,insertion_attempts,insertion_windows,successful_insertion_windows,good_windows,dead_windows,handoff_ready_count,handoff_entered,handoff_rate,predicted_crossing_step,burn_a_strategy,burn_a_end_step,burn_a_end_radius_ratio,burn_a_end_r_error_ratio,burn_a_end_vr_ratio,burn_a_end_vt_error_ratio,burn_a_end_energy_error_ratio,burn_a_end_angular_momentum_error_ratio,burn_a_end_eccentricity_proxy,burn_a_end_periapsis_ratio,burn_a_end_apoapsis_ratio,burn_a_end_orbit_crosses_target,burn_a_end_predicted_crossing_step,phase28_reference_family_label,phase28_reference_window_quality,endpoint_candidate_id,endpoint_duration,endpoint_norm,endpoint_radial_bias,endpoint_tangential_bias,endpoint_score,endpoint_preview_crossing,endpoint_preview_sync,endpoint_preview_distance,endpoint_preview_min_radius_error_ratio,transfer_candidate_id,transfer_family,transfer_score,transfer_first_coast,transfer_burn1_duration,transfer_burn1_norm,transfer_burn1_radial_bias,transfer_burn1_tangential_bias,transfer_coast_duration,transfer_burn2_duration,transfer_burn2_norm,transfer_burn2_radial_bias,transfer_burn2_tangential_bias,transfer_preview_crossing,transfer_preview_sync,transfer_preview_distance
phase31_hohmann_like_transfer,1.05,175.0,8000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000035784.1621,378580903483.2793,358.3406845968767,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99852, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.07859363570318623,0.020795802465610375,0.03738820236119155,0.07909386358979577,0.03774145790918326,0.9916422033726724,False,False,0,24,0,99976,0,1,0,0,0,0,0,0,0,False,0.0,,hohmann_like_transfer,148,1.0500007013547008,0.050000701354700784,0.08505159660062658,-0.03966554609364563,0.02471540497995407,0.008351850136755599,0.09141397051986556,0.9316111770036308,1.1190722955051216,True,,dead_geometry,no_window,,,,,,,,,,,2,hohmann_like_transfer,15.762669399598053,4,12,0.1,0.0,-1.0,120,12,0.105,0.0,1.0,False,20.000284358691612,20.447447745176394
phase31_hohmann_like_transfer,0.98,150.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149415328304.91016,149415328304.91016,55.40461604135192,100000,False,True,max_steps,phase76_handoff,"{""burn_b"": 46, ""coast_arc"": 1, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120, ""phase76_handoff"": 99805}","{""insertion_window"": 99526, ""intercept_possible_poor_alignment"": 13, ""no_intercept_possible"": 461}",0.020408163265306076,1.0116687545043634,-0.1426785900258876,-0.83398754900529,1.0127055916846823,0.9983670434844298,1.366627412283732,False,False,0,24,46,125,0,1,1,1,1,1,0,1,0,True,0.0,705748,hohmann_like_transfer,148,0.980004164898038,-0.01999583510196198,0.5050804793475693,-0.11037300152775881,0.005734833718282407,-0.12816183629146313,0.494223910429077,0.5086933614122162,1.502842462053729,True,705750,dead_geometry,no_window,,,,,,,,,,,2,hohmann_like_transfer,15.5747985021633,4,12,0.1,0.0,1.0,120,12,0.105,0.0,-1.0,False,25.253890673624728,26.496024181130363
phase31_hohmann_like_transfer,1.0,150.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,True,0,,210358.2724609375,21002590892.20215,2097.0744938732087,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99852, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120}","{""insertion_window"": 1, ""intercept_possible_poor_alignment"": 99999}",0.0,0.03381850837120082,-0.13397459621556124,-0.15372874458588742,0.03486929746362685,0.153846242219464,1.3565822837964374,False,False,0,24,0,99976,0,1,0,0,0,0,0,0,0,False,0.0,,hohmann_like_transfer,148,1.0000041230385126,4.123038512630209e-06,0.5000041136716247,-0.11916517088833671,0.025882355907746558,-0.11916153917241311,0.4941711392814305,0.5192687595654156,1.5338713433055584,True,,crossing_bad_sync,no_window,,,,,,,,,,,2,hohmann_like_transfer,15.213873576654066,4,12,0.1,0.0,1.0,120,12,0.105,0.0,-1.0,False,25.000077516551276,25.007639716075207
phase31_hohmann_like_transfer,1.02,150.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000208285.72754,170803974416.95605,2078.07372786781,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99852, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.05387202755388043,-0.12535721577320472,-0.10520803045338546,0.054458174793715376,0.10576864139128418,1.007297592782833,False,False,0,24,0,99976,0,1,0,0,0,0,0,0,0,False,0.0,,hohmann_like_transfer,148,1.0200040823768188,0.02000408237681875,0.4950679791983034,-0.15732354494311188,-0.005580554115861227,-0.1404665757191484,0.5070299714581984,0.49023424978144764,1.4986665814985132,True,,dead_geometry,no_window,,,,,,,,,,,2,hohmann_like_transfer,15.453840666347828,4,12,0.1,0.0,-1.0,120,12,0.105,0.0,1.0,False,24.753305621467884,26.019190893219225
phase31_hohmann_like_transfer,1.05,150.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000205288.6543,395505707508.1826,2048.3834107706975,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99852, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.08139588610446383,-0.11258803253505753,-0.09184629094908157,0.08189025683785914,0.09242339034271445,0.993051077393954,False,False,0,24,0,99976,0,1,0,0,0,0,0,0,0,False,0.0,,hohmann_like_transfer,148,1.050004023635366,0.05000402363536602,0.48794453327846293,-0.16966208290295698,0.02279631844729301,-0.1281418460710959,0.5071406869396554,0.5043567910808792,1.542299436024347,True,,dead_geometry,no_window,,,,,,,,,,,2,hohmann_like_transfer,15.963697591925467,4,12,0.1,0.0,-1.0,120,12,0.105,0.0,1.0,False,24.397138794320632,31.552842711409173
phase31_hohmann_like_transfer,0.98,165.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149430890678.48926,149430890678.48926,55.40461604418781,100000,False,True,max_steps,phase76_handoff,"{""burn_b"": 46, ""coast_arc"": 1, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120, ""phase76_handoff"": 99805}","{""insertion_window"": 99526, ""intercept_possible_poor_alignment"": 13, ""no_intercept_possible"": 461}",0.020408163265306076,1.0116730757383752,-0.04378221735089306,-0.833987903273054,1.012815857968181,0.998490451012829,1.3954942275929227,False,False,0,24,46,125,0,1,1,1,1,1,0,1,0,True,0.0,1363517,hohmann_like_transfer,148,0.980002155926691,-0.019997844073308985,0.2614530966181517,-0.009456038509528968,0.00872322447922214,-0.02926478219917315,0.25669683613285765,0.7498442233518889,1.2677557541612319,True,1363518,dead_geometry,no_window,,,,,,,,,,,2,hohmann_like_transfer,15.174282432770253,4,12,0.1,0.0,1.0,120,12,0.105,0.0,-1.0,False,13.072605750544728,15.326288723721078
phase31_hohmann_like_transfer,1.0,165.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,True,0,,108889.44921875,10876841618.487305,1086.5027168900986,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99852, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120}","{""insertion_window"": 1, ""intercept_possible_poor_alignment"": 99999}",2.104654818683916e-16,0.03776679157000513,-0.034074173710931875,-0.053827578766186296,0.038915710158985206,0.054221682331089406,1.385369179659224,False,False,0,24,0,99976,0,1,0,0,0,0,0,0,0,False,0.0,,hohmann_like_transfer,148,1.000002134258106,2.1342581059895835e-06,0.25882525116030847,-0.01926253524587672,0.028840753917643715,-0.01926044209899269,0.25669125626623523,0.7653829654943435,1.2940115242023502,True,,near_recoverable_crossing,no_window,,,,,,,,,,,2,hohmann_like_transfer,14.287876041668515,4,12,0.1,0.0,1.0,120,12,0.105,0.0,-1.0,False,12.94121525162108,12.94300665256462
phase31_hohmann_like_transfer,1.02,165.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000107816.6211,160778235227.0293,1077.5123848626615,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99852, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.05778026500536904,-0.024462734730208335,-0.00431428540380448,0.058463576495443384,0.004874895226522449,1.009237578023875,False,False,0,24,0,99976,0,1,0,0,0,0,0,0,0,False,0.0,,hohmann_like_transfer,148,1.0200021131860084,0.020002113186008332,0.2562641336397783,-0.058406619963140845,-0.008510851957682832,-0.03957276260044742,0.2640623743118014,0.7297270269919501,1.2533949157394306,True,,dead_geometry,no_window,,,,,,,,,,,2,hohmann_like_transfer,15.002711400513588,4,12,0.1,0.0,-1.0,120,12,0.105,0.0,1.0,False,12.813194506494051,15.106325295725338
phase31_hohmann_like_transfer,1.05,165.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000106265.22266,385623349650.1367,1062.047537075431,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99852, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.08524785702260264,-0.010220561444707415,0.01052045473814803,0.08583793617311536,0.01106641248662129,0.9949904310327132,False,False,0,24,0,99976,0,1,0,0,0,0,0,0,0,False,0.0,,hohmann_like_transfer,148,1.0500020827795276,0.050002082779527474,0.25257684853431794,-0.07216853882148082,0.019908158283651584,-0.02577503329418259,0.2641606171954737,0.7507861523629416,1.2898389348713084,True,,dead_geometry,no_window,,,,,,,,,,,2,hohmann_like_transfer,15.745448132131616,4,12,0.1,0.0,-1.0,120,12,0.105,0.0,1.0,False,20.000844446558176,23.654683638770173
phase31_hohmann_like_transfer,0.98,170.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149436329273.5498,149436329273.5498,55.40461604517889,100000,False,True,max_steps,phase76_handoff,"{""burn_b"": 46, ""coast_arc"": 1, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120, ""phase76_handoff"": 99805}","{""insertion_window"": 99526, ""intercept_possible_poor_alignment"": 13, ""no_intercept_possible"": 461}",0.020408163265306496,1.0116745858877787,-0.025090063551973553,-0.8339880270793061,1.0128371500787585,0.9985151399053172,1.4008834683191291,False,False,0,24,46,125,0,1,1,1,1,1,0,1,0,True,0.0,1396708,hohmann_like_transfer,148,0.9800014464752944,-0.0199985535247056,0.17541795804953078,0.009618522294201869,0.009287706265835145,-0.010572387763432957,0.1735665811222178,0.8341810474187341,1.1845685054526212,True,2032339,dead_geometry,no_window,,,,,,,,,,,2,hohmann_like_transfer,12.59040119756789,4,12,0.1,0.0,1.0,120,12,0.105,0.0,-1.0,False,8.770865794127772,11.870916209511051
phase31_hohmann_like_transfer,1.0,170.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,True,0,,73056.654296875,7297834096.161133,729.0081269731028,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99852, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120}","{""insertion_window"": 1, ""intercept_possible_poor_alignment"": 99999}",2.104654818683916e-16,0.038513413457463994,-0.015192246987791962,-0.03494538954756081,0.039680878719459654,0.03539309509565078,1.3907431986001828,False,False,0,24,0,99976,0,1,0,0,0,0,0,0,0,False,0.0,,hohmann_like_transfer,148,1.000001431937006,1.4319370059895834e-06,0.17365479770186468,-0.0003797085508273427,0.029399579711715515,-0.0003782771575400909,0.17359076231524354,0.851441252662243,1.2091389389329417,True,,crossing_bad_sync,no_window,,,,,,,,,,,2,hohmann_like_transfer,11.478437066659533,4,12,0.1,0.0,1.0,120,12,0.105,0.0,-1.0,False,8.682708875223735,8.683834232302697
phase31_hohmann_like_transfer,1.02,170.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000072336.8672,157234530028.29492,723.5490684092341,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99852, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.05851912370769649,-0.005392923511594131,0.014755265905179902,0.05922079972343454,0.015272199747000587,1.009604226146545,False,False,0,24,0,99976,0,1,0,0,0,0,0,0,0,False,0.0,,hohmann_like_transfer,148,1.0200014177835937,0.02000141778359375,0.17193259343913816,-0.039710341898382,-0.009064544126990655,-0.020503187253427167,0.17857587525818702,0.8140451763196992,1.167988591134031,True,,dead_geometry,no_window,,,,,,,,,,,2,hohmann_like_transfer,12.396061421313206,4,12,0.1,0.0,-1.0,120,12,0.105,0.0,1.0,False,8.596629723372706,11.743579669501676
phase31_hohmann_like_transfer,1.05,170.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000071295.9951,382130457252.5088,713.1425930717711,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99852, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120}","{""intercept_possible_poor_alignment"": 100000}",0.047619047619047436,0.08597606996105979,0.009127655905139585,0.029868415918259512,0.08658423849251524,0.03035801607908406,0.9953569322405941,False,False,0,24,0,99976,0,1,0,0,0,0,0,0,0,False,0.0,,hohmann_like_transfer,148,1.0500013973833862,0.05000139738338607,0.16945876582439906,-0.053741305436294934,0.019362420522705228,-0.00642704842193094,0.17868162689314995,0.8375350795190146,1.2019543729105484,True,,dead_geometry,no_window,,,,,,,,,,,2,hohmann_like_transfer,15.766686771978808,4,12,0.1,0.0,-1.0,120,12,0.105,0.0,1.0,False,20.00056655805854,21.72140025962789
phase31_hohmann_like_transfer,0.98,175.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149441829035.3789,149441829035.3789,55.40461604618109,100000,False,True,max_steps,phase76_handoff,"{""burn_b"": 46, ""coast_arc"": 1, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120, ""phase76_handoff"": 99805}","{""insertion_window"": 99526, ""intercept_possible_poor_alignment"": 13, ""no_intercept_possible"": 461}",0.020408163265306287,1.011676113023788,-0.013817563036137981,-0.8339881522779544,1.012850530308117,0.9985301818786645,1.4041235381892778,False,False,0,24,46,125,0,1,1,1,1,1,0,1,0,True,0.0,1396759,hohmann_like_transfer,148,0.9800007260148673,-0.01999927398513268,0.08804766704718611,0.02112205691179299,0.009627832153505418,0.0007003571233518232,0.09077509554286678,0.9180638692969217,1.1013789875726137,True,4049189,dead_geometry,no_window,,,,,,,,,,,2,hohmann_like_transfer,11.534552727276289,4,12,0.1,0.0,1.0,120,12,0.105,0.0,-1.0,False,7.999391518080416,9.130933430822248
phase31_hohmann_like_transfer,1.0,175.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,True,0,,36667.853515625,3661579598.0585938,365.63307674281066,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99852, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120}","{""insertion_window"": 1, ""intercept_possible_poor_alignment"": 99999}",2.104654818683916e-16,0.0389639796396014,-0.0038053019082545138,-0.023558177899193854,0.040142629217799174,0.024038442929811946,1.393974071629964,False,False,0,24,0,99976,0,1,0,0,0,0,0,0,0,False,0.0,,hohmann_like_transfer,148,1.0000007187175426,7.18717542578125e-07,0.08716261528265769,0.011008183207589383,0.02973630544967539,0.011008909836906285,0.09086045462876592,0.9370025390804518,1.124292767786527,True,,near_recoverable_crossing,no_window,,,,,,,,,,,2,hohmann_like_transfer,8.119574411026674,4,12,0.1,0.0,1.0,120,12,0.105,0.0,-1.0,False,4.358109738022405,4.359128555567574
phase31_hohmann_like_transfer,1.02,175.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000036306.58496,153634125949.3164,363.759758364627,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99852, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.05896483652641662,0.006107327294770394,0.02625525276887676,0.05967758727164812,0.026738756982385675,1.0098256151561023,False,False,0,24,0,99976,0,1,0,0,0,0,0,0,0,False,0.0,,hohmann_like_transfer,148,1.0200007115905476,0.020000711590547657,0.08629243576918398,-0.028435164053977842,-0.009398330891405736,-0.009003175978703764,0.09324929887116645,0.8983081043219842,1.083070246317637,True,,dead_geometry,no_window,,,,,,,,,,,2,hohmann_like_transfer,11.5063951154723,4,12,0.1,0.0,-1.0,120,12,0.105,0.0,1.0,False,8.000288508714792,9.089619382324587
phase31_hohmann_like_transfer,1.05,175.0,10000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000035784.1621,378581750219.6162,358.5087908445383,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99852, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.08641535395734169,0.020795802465610375,0.04153630233398961,0.08703443130412689,0.04199263678874645,0.9955782127824263,False,False,0,24,0,99976,0,1,0,0,0,0,0,0,0,False,0.0,,hohmann_like_transfer,148,1.0500007013518968,0.050000701351896874,0.08505089920419565,-0.042628389905549034,0.019033422801219342,0.005240862053568232,0.09340373616570877,0.9241867000434826,1.1146187460208894,True,,dead_geometry,no_window,,,,,,,,,,,2,hohmann_like_transfer,15.779490273708086,4,12,0.1,0.0,-1.0,120,12,0.105,0.0,1.0,False,20.000284357538803,20.44740947448706
phase31_hohmann_like_transfer,0.98,150.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149304482970.4668,149304482970.4668,66.48839514206374,100000,False,True,max_steps,phase76_handoff,"{""burn_b"": 46, ""coast_arc"": 1, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120, ""phase76_handoff"": 99805}","{""insertion_window"": 99904, ""no_intercept_possible"": 96}",0.020408163265306076,1.0020945599881246,-0.1426785900258876,-1.1910067271692195,1.0010717090520838,0.9984673715602944,1.4403398975397144,False,False,0,24,46,125,0,1,1,1,1,1,0,1,0,True,0.0,705745,hohmann_like_transfer,148,0.980004164904245,-0.01999583509575495,0.5050820241468291,-0.10741041132381657,0.011016371631884925,-0.12525848554717328,0.4932106141467433,0.5124345553520345,1.509843612487938,True,705747,dead_geometry,no_window,,,,,,,,,,,2,hohmann_like_transfer,15.595711176477428,4,12,0.1,0.0,1.0,120,12,0.105,0.0,-1.0,False,25.253964807577717,26.496445346967143
phase31_hohmann_like_transfer,1.0,150.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,True,0,,210358.2724609375,21001871389.34668,2096.928167970357,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99852, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120}","{""insertion_window"": 1, ""intercept_possible_poor_alignment"": 99878, ""no_intercept_possible"": 121}",0.0,0.0404882878318261,-0.13397459621556124,-0.15767957426275056,0.04179725662063254,0.1578935634908209,1.4303267648943387,False,False,0,24,0,99976,0,1,0,0,0,0,0,0,0,False,0.0,,hohmann_like_transfer,148,1.000004123044554,4.12304455390625e-06,0.5000056173088885,-0.11620257170248385,0.031111757660854594,-0.11619892776631034,0.4931502747699721,0.5231250654939958,1.5410964954689959,True,,near_recoverable_crossing,no_window,,,,,,,,,,,2,hohmann_like_transfer,15.234817367929521,4,12,0.1,0.0,1.0,120,12,0.105,0.0,-1.0,False,25.000149685901825,25.008105456926746
phase31_hohmann_like_transfer,1.02,150.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000208285.72754,170804752621.45312,2078.2274969993814,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99852, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.06081877837182865,-0.12535721577320472,-0.101178193390303,0.06148534888226782,0.10185092651579733,1.0107399226536127,False,False,0,24,0,99976,0,1,0,0,0,0,0,0,0,False,0.0,,hohmann_like_transfer,148,1.0200040823748127,0.020004082374812632,0.4950674803663599,-0.16028615268219185,-0.010565310560881752,-0.14348844770917563,0.508563783381133,0.48629832380265564,1.49279197258795,True,,dead_geometry,no_window,,,,,,,,,,,2,hohmann_like_transfer,15.454541117121689,4,12,0.1,0.0,-1.0,120,12,0.105,0.0,1.0,False,24.753283755486418,26.018873764899055
phase31_hohmann_like_transfer,1.05,150.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000205288.6543,395506453246.4287,2048.530744083112,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99852, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.08824515606551642,-0.11258803253505753,-0.08769794263275331,0.0888174277793367,0.08839046190511482,0.9964937091000526,False,False,0,24,0,99976,0,1,0,0,0,0,0,0,0,False,0.0,,hohmann_like_transfer,148,1.050004023633473,0.050004023633472915,0.4879440624197859,-0.17262470269908148,0.017884684952972636,-0.13125260877909475,0.5087002417692312,0.5002465094511265,1.5361742339767799,True,,dead_geometry,no_window,,,,,,,,,,,2,hohmann_like_transfer,15.964028762716625,4,12,0.1,0.0,-1.0,120,12,0.105,0.0,1.0,False,24.397118197191535,31.55255784336696
phase31_hohmann_like_transfer,0.98,165.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,window_no_crossing,dead_window_no_crossing,0.0,,,False,0,,149319995205.50488,149319995205.50488,66.48839514732792,100000,False,True,max_steps,phase76_handoff,"{""burn_b"": 46, ""coast_arc"": 1, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120, ""phase76_handoff"": 99805}","{""insertion_window"": 99904, ""no_intercept_possible"": 96}",0.020408163265306076,1.0020988536603008,-0.04378221735089306,-1.1910063549311893,1.0012029885097267,0.9985929471960249,1.4731800018107712,False,False,0,24,46,125,0,1,1,1,1,1,0,1,0,True,0.0,1363508,hohmann_like_transfer,148,0.9800021559333812,-0.01999784406661875,0.26145476165901743,-0.006493303169262493,0.01460231215839449,-0.026361295171625082,0.25665202182017127,0.7543634284428276,1.2752739704237745,True,1363510,dead_geometry,no_window,,,,,,,,,,,2,hohmann_like_transfer,15.196527946182915,4,12,0.1,0.0,1.0,120,12,0.105,0.0,-1.0,False,13.072685529256248,15.326546487052376
phase31_hohmann_like_transfer,1.0,165.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,True,0,,108889.44921875,10876033254.15332,1086.3384886418205,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99852, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120}","{""insertion_window"": 1, ""intercept_possible_poor_alignment"": 99876, ""no_intercept_possible"": 123}",2.104654818683916e-16,0.045226363940281414,-0.034074173710931875,-0.0577782597802274,0.04665308790138729,0.05827051051294653,1.463062984046326,False,False,0,24,0,99976,0,1,0,0,0,0,0,0,0,False,0.0,,hohmann_like_transfer,148,1.0000021342646161,2.1342646161458333e-06,0.2588268714499158,-0.01629979525586741,0.03466171071832189,-0.0162976957793276,0.2566532330260144,0.7700375870588543,1.301774980831961,True,,crossing_bad_sync,no_window,,,,,,,,,,,2,hohmann_like_transfer,14.310160160874492,4,12,0.1,0.0,1.0,120,12,0.105,0.0,-1.0,False,12.941292897229149,12.943356831934844
phase31_hohmann_like_transfer,1.02,165.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,150000107816.6211,160779099715.56055,1077.683539161525,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99852, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.06550853103229734,-0.024462734730208335,-0.0002845955396737212,0.06629169885932272,0.0009573273269291972,1.013059107320486,False,False,0,24,0,99976,0,1,0,0,0,0,0,0,0,False,0.0,,hohmann_like_transfer,148,1.020002113183548,0.020002113183548047,0.2562635215723481,-0.06136936438660715,-0.014081788881132578,-0.04259476817552251,0.26545716315286233,0.7243427945368994,1.2478847140614564,True,,dead_geometry,no_window,,,,,,,,,,,2,hohmann_like_transfer,15.004636819417373,4,12,0.1,0.0,-1.0,120,12,0.105,0.0,1.0,False,12.81316732466064,15.106207884539526
phase31_hohmann_like_transfer,1.05,165.0,12000.0,1.0,False,False,False,False,,,,,,,,,False,False,dead_geometry,no_window,0.0,,,False,0,,375000106265.22266,385624177965.0957,1062.2115055341326,100000,False,True,max_steps,coast_arc,"{""coast_arc"": 99852, ""global_burn1"": 12, ""global_burn2"": 12, ""global_first_coast"": 4, ""global_transfer_coast"": 120}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.09286739451664344,-0.010220561444707415,0.01466865797365782,0.09355451653467847,0.015317756699446251,0.9988120420494156,False,False,0,24,0,99976,0,1,0,0,0,0,0,0,0,False,0.0,,hohmann_like_transfer,148,1.0500020827771985,0.050002082777198566,0.2525762692583389,-0.07513128948620289,0.014418776991147424,-0.028885927665051127,0.2655847642230952,0.7451595247876472,1.2840999145249823,True,,dead_geometry,no_window,,,,,,,,,,,2,hohmann_like_transfer,15.761945628416555,4,12,0.1,0.0,-1.0,120,12,0.105,0.0,1.0,False,20.000844445600677,23.65457299508993
